actor,test_year,param,alpha,V
flexible_load,2022,0.0,0.22,0.7077142857142857
flexible_load,2022,0.0,0.24,0.6954285714285714
flexible_load,2022,0.0,0.26,0.683142857142857
flexible_load,2022,0.0,0.28,0.6708571428571428
flexible_load,2022,0.0,0.3,0.6585714285714286
flexible_load,2022,0.0,0.32,0.6462857142857144
flexible_load,2022,0.0,0.34,0.6339999999999999
flexible_load,2022,0.0,0.36,0.6217142857142857
flexible_load,2022,0.0,0.38,0.6094285714285714
flexible_load,2022,0.0,0.4,0.5971428571428572
flexible_load,2022,0.0,0.42,0.584857142857143
flexible_load,2022,0.0,0.44,0.5725714285714285
flexible_load,2022,0.0,0.46,0.5602857142857143
flexible_load,2022,0.0,0.48,0.5479999999999999
flexible_load,2022,0.0,0.5,0.5357142857142857
flexible_load,2022,0.0,0.52,0.5234285714285714
flexible_load,2022,0.0,0.54,0.5111428571428571
flexible_load,2022,0.0,0.56,0.4988571428571428
flexible_load,2022,0.0,0.58,0.48657142857142854
flexible_load,2022,0.0,0.6,0.4742857142857143
flexible_load,2022,0.0,0.62,0.46199999999999997
flexible_load,2022,0.0,0.64,0.44971428571428573
flexible_load,2022,0.0,0.66,0.4374285714285714
flexible_load,2022,0.0,0.68,0.42514285714285716
flexible_load,2022,0.0,0.7,0.4128571428571429
flexible_load,2022,0.0,0.72,0.4005714285714286
flexible_load,2022,0.0,0.74,0.38828571428571435
flexible_load,2022,0.0,0.76,0.376
flexible_load,2022,0.0,0.78,0.36371428571428566
flexible_load,2022,0.0,0.8,0.3514285714285714
flexible_load,2022,0.0,0.82,0.3391428571428571
flexible_load,2022,0.0,0.84,0.32685714285714285
flexible_load,2022,0.0,0.86,0.3145714285714285
flexible_load,2022,0.0,0.88,0.30228571428571427
flexible_load,2022,0.0,0.9,0.2899999999999999
flexible_load,2022,0.0,0.92,0.2777142857142857
flexible_load,2022,0.0,0.94,0.26542857142857146
flexible_load,2022,0.0,0.96,0.2531428571428571
flexible_load,2022,0.0,0.98,0.24085714285714288
flexible_load,2022,0.0,1.0,0.22857142857142854
flexible_load,2022,0.0,1.1,0.16714285714285704
flexible_load,2022,0.0,1.2,0.10571428571428576
flexible_load,2022,0.0,1.3,0.04428571428571426
flexible_load,2022,0.0,1.4,-0.017142857142857126
flexible_load,2022,0.0,1.5,-0.07857142857142851
flexible_load,2022,0.0,1.6,-0.14000000000000035
flexible_load,2022,0.0,1.7,-0.20142857142857173
flexible_load,2022,0.0,1.8,-0.2628571428571431
flexible_load,2022,0.0,1.9,-0.3242857142857145
flexible_load,2022,0.0,2.0,-0.3857142857142859
flexible_load,2022,0.0,2.1,-0.4471428571428573
flexible_load,2022,0.0,2.2,-0.5085714285714289
flexible_load,2022,0.0,2.3,-0.5700000000000001
flexible_load,2022,0.0,2.4,-0.6314285714285715
flexible_load,2022,0.0,2.5,-0.6928571428571428
flexible_load,2022,0.0,2.6,-0.7542857142857147
flexible_load,2022,0.0,2.7,-0.8157142857142861
flexible_load,2022,0.0,2.8,-0.8771428571428572
flexible_load,2022,0.0,2.9,-0.9385714285714288
flexible_load,2022,0.0,3.0,-1.0
flexible_load,2022,0.0,3.1,-1.0614285714285714
flexible_load,2022,0.0,3.2,-1.1228571428571432
flexible_load,2022,0.0,3.3,-1.1842857142857142
flexible_load,2022,0.0,3.4,-1.245714285714286
flexible_load,2022,0.0,3.5,-1.3071428571428574
flexible_load,2022,0.0,3.6,-1.3685714285714288
flexible_load,2022,0.0,3.7,-1.4300000000000002
flexible_load,2022,0.0,3.8,-1.4914285714285715
flexible_load,2022,0.0,3.9,-1.552857142857143
flexible_load,2022,0.0,4.0,-1.6142857142857148
flexible_load,2022,0.0,4.1,-1.6757142857142862
flexible_load,2022,0.0,4.2,-1.7371428571428575
flexible_load,2022,0.0,4.3,-1.798571428571429
flexible_load,2022,0.0,4.4,-1.8600000000000008
flexible_load,2022,0.0,4.5,-1.9214285714285717
flexible_load,2022,0.0,4.6,-1.982857142857143
flexible_load,2022,0.0,4.7,-2.044285714285715
flexible_load,2022,0.0,4.8,-2.105714285714286
flexible_load,2022,0.0,4.9,-2.1671428571428577
flexible_load,2022,0.0,5.0,-2.2285714285714286
flexible_load,2022,0.0,5.1,-2.29
flexible_load,2022,0.0,5.2,-2.351428571428572
flexible_load,2022,0.0,5.3,-2.412857142857143
flexible_load,2022,0.0,5.4,-2.4742857142857146
flexible_load,2022,0.0,5.5,-2.535714285714286
flexible_load,2022,0.0,5.6,-2.597142857142857
flexible_load,2022,0.0,5.7,-2.658571428571429
flexible_load,2022,0.0,5.8,-2.72
flexible_load,2022,0.0,5.9,-2.7814285714285716
flexible_load,2022,0.0,6.0,-2.8428571428571434
flexible_load,2022,0.0,6.1,-2.904285714285715
flexible_load,2022,0.0,6.2,-2.965714285714286
flexible_load,2022,0.0,6.3,-3.0271428571428576
flexible_load,2022,0.0,6.4,-3.088571428571429
flexible_load,2022,0.0,6.5,-3.1500000000000004
flexible_load,2022,0.0,6.6,-3.211428571428571
flexible_load,2022,0.0,6.7,-3.272857142857143
flexible_load,2022,0.0,6.8,-3.3342857142857145
flexible_load,2022,0.0,6.9,-3.395714285714286
flexible_load,2022,0.0,7.0,-3.4571428571428573
flexible_load,2022,0.0,7.1,-3.5185714285714287
flexible_load,2022,0.0,7.2,-3.58
flexible_load,2022,0.0,7.3,-3.6414285714285715
flexible_load,2022,0.0,7.4,-3.702857142857143
flexible_load,2022,0.0,7.5,-3.7642857142857142
flexible_load,2022,0.0,7.6,-3.8257142857142856
flexible_load,2022,0.0,7.7,-3.887142857142857
flexible_load,2022,0.0,7.8,-3.9485714285714284
flexible_load,2022,0.0,7.9,-4.01
flexible_load,2022,0.0,8.0,-4.071428571428571
flexible_load,2022,5.0,0.02,0.7205714285714286
flexible_load,2022,5.0,0.04,0.7125714285714286
flexible_load,2022,5.0,0.06,0.7045714285714286
flexible_load,2022,5.0,0.08,0.6965714285714285
flexible_load,2022,5.0,0.1,0.6885714285714286
flexible_load,2022,5.0,0.12,0.6805714285714286
flexible_load,2022,5.0,0.14,0.6725714285714286
flexible_load,2022,5.0,0.16,0.6645714285714286
flexible_load,2022,5.0,0.18,0.6565714285714286
flexible_load,2022,5.0,0.2,0.6485714285714286
flexible_load,2022,5.0,0.22,0.6405714285714286
flexible_load,2022,5.0,0.24,0.6325714285714286
flexible_load,2022,5.0,0.26,0.6245714285714286
flexible_load,2022,5.0,0.28,0.6165714285714285
flexible_load,2022,5.0,0.3,0.6085714285714285
flexible_load,2022,5.0,0.32,0.6005714285714285
flexible_load,2022,5.0,0.34,0.5925714285714285
flexible_load,2022,5.0,0.36,0.5845714285714285
flexible_load,2022,5.0,0.38,0.5765714285714285
flexible_load,2022,5.0,0.4,0.5685714285714285
flexible_load,2022,5.0,0.42,0.5605714285714285
flexible_load,2022,5.0,0.44,0.5525714285714285
flexible_load,2022,5.0,0.46,0.5445714285714285
flexible_load,2022,5.0,0.48,0.5365714285714285
flexible_load,2022,5.0,0.5,0.5285714285714285
flexible_load,2022,5.0,0.52,0.5205714285714285
flexible_load,2022,5.0,0.54,0.5125714285714286
flexible_load,2022,5.0,0.56,0.5045714285714284
flexible_load,2022,5.0,0.58,0.49657142857142855
flexible_load,2022,5.0,0.6,0.48857142857142855
flexible_load,2022,5.0,0.62,0.48057142857142854
flexible_load,2022,5.0,0.64,0.4725714285714284
flexible_load,2022,5.0,0.66,0.4645714285714285
flexible_load,2022,5.0,0.68,0.4565714285714285
flexible_load,2022,5.0,0.7,0.4485714285714286
flexible_load,2022,5.0,0.72,0.4405714285714285
flexible_load,2022,5.0,0.74,0.4325714285714285
flexible_load,2022,5.0,0.76,0.4245714285714285
flexible_load,2022,5.0,0.78,0.4165714285714285
flexible_load,2022,5.0,0.8,0.4085714285714286
flexible_load,2022,5.0,0.82,0.4005714285714286
flexible_load,2022,5.0,0.84,0.39257142857142857
flexible_load,2022,5.0,0.86,0.38457142857142845
flexible_load,2022,5.0,0.88,0.37657142857142856
flexible_load,2022,5.0,0.9,0.36857142857142844
flexible_load,2022,5.0,0.92,0.36057142857142843
flexible_load,2022,5.0,0.94,0.35257142857142854
flexible_load,2022,5.0,0.96,0.34457142857142864
flexible_load,2022,5.0,0.98,0.3365714285714285
flexible_load,2022,5.0,1.0,0.3285714285714285
flexible_load,2022,5.0,1.1,0.2885714285714286
flexible_load,2022,5.0,1.2,0.24857142857142844
flexible_load,2022,5.0,1.3,0.20857142857142852
flexible_load,2022,5.0,1.4,0.1685714285714286
flexible_load,2022,5.0,1.5,0.12857142857142845
flexible_load,2022,5.0,1.6,0.08857142857142841
flexible_load,2022,5.0,1.7,0.04857142857142849
flexible_load,2022,5.0,1.8,0.008571428571428452
flexible_load,2022,5.0,1.9,-0.03142857142857136
flexible_load,2022,5.0,2.0,-0.0714285714285714
flexible_load,2022,5.0,2.1,-0.11142857142857143
flexible_load,2022,5.0,2.2,-0.15142857142857147
flexible_load,2022,5.0,2.3,-0.19142857142857173
flexible_load,2022,5.0,2.4,-0.23142857142857154
flexible_load,2022,5.0,2.5,-0.27142857142857135
flexible_load,2022,5.0,2.6,-0.3114285714285714
flexible_load,2022,5.0,2.7,-0.3514285714285714
flexible_load,2022,5.0,2.8,-0.39142857142857146
flexible_load,2022,5.0,2.9,-0.4314285714285717
flexible_load,2022,5.0,3.0,-0.47142857142857175
flexible_load,2022,5.0,3.1,-0.5114285714285718
flexible_load,2022,5.0,3.2,-0.5514285714285718
flexible_load,2022,5.0,3.3,-0.5914285714285714
flexible_load,2022,5.0,3.4,-0.6314285714285715
flexible_load,2022,5.0,3.5,-0.6714285714285717
flexible_load,2022,5.0,3.6,-0.7114285714285717
flexible_load,2022,5.0,3.7,-0.7514285714285718
flexible_load,2022,5.0,3.8,-0.7914285714285714
flexible_load,2022,5.0,3.9,-0.8314285714285714
flexible_load,2022,5.0,4.0,-0.8714285714285714
flexible_load,2022,5.0,4.1,-0.9114285714285715
flexible_load,2022,5.0,4.2,-0.9514285714285717
flexible_load,2022,5.0,4.3,-0.9914285714285718
flexible_load,2022,5.0,4.4,-1.0314285714285716
flexible_load,2022,5.0,4.5,-1.0714285714285716
flexible_load,2022,5.0,4.6,-1.1114285714285717
flexible_load,2022,5.0,4.7,-1.1514285714285717
flexible_load,2022,5.0,4.8,-1.1914285714285717
flexible_load,2022,5.0,4.9,-1.2314285714285718
flexible_load,2022,5.0,5.0,-1.2714285714285714
flexible_load,2022,5.0,5.1,-1.3114285714285714
flexible_load,2022,5.0,5.2,-1.3514285714285714
flexible_load,2022,5.0,5.3,-1.3914285714285715
flexible_load,2022,5.0,5.4,-1.4314285714285715
flexible_load,2022,5.0,5.5,-1.4714285714285715
flexible_load,2022,5.0,5.6,-1.5114285714285711
flexible_load,2022,5.0,5.7,-1.551428571428572
flexible_load,2022,5.0,5.8,-1.5914285714285716
flexible_load,2022,5.0,5.9,-1.6314285714285717
flexible_load,2022,5.0,6.0,-1.6714285714285717
flexible_load,2022,5.0,6.1,-1.7114285714285717
flexible_load,2022,5.0,6.2,-1.7514285714285718
flexible_load,2022,5.0,6.3,-1.7914285714285714
flexible_load,2022,5.0,6.4,-1.8314285714285718
flexible_load,2022,5.0,6.5,-1.8714285714285714
flexible_load,2022,5.0,6.6,-1.9114285714285715
flexible_load,2022,5.0,6.7,-1.9514285714285715
flexible_load,2022,5.0,6.8,-1.9914285714285715
flexible_load,2022,5.0,6.9,-2.0314285714285716
flexible_load,2022,5.0,7.0,-2.071428571428572
flexible_load,2022,5.0,7.1,-2.1114285714285717
flexible_load,2022,5.0,7.2,-2.1514285714285717
flexible_load,2022,5.0,7.3,-2.1914285714285717
flexible_load,2022,5.0,7.4,-2.2314285714285718
flexible_load,2022,5.0,7.5,-2.271428571428572
flexible_load,2022,5.0,7.6,-2.3114285714285714
flexible_load,2022,5.0,7.7,-2.351428571428572
flexible_load,2022,5.0,7.8,-2.3914285714285715
flexible_load,2022,5.0,7.9,-2.4314285714285715
flexible_load,2022,5.0,8.0,-2.4714285714285715
flexible_load,2022,15.0,0.02,0.665142857142857
flexible_load,2022,15.0,0.04,0.6588571428571428
flexible_load,2022,15.0,0.06,0.6525714285714286
flexible_load,2022,15.0,0.08,0.6462857142857142
flexible_load,2022,15.0,0.1,0.6399999999999999
flexible_load,2022,15.0,0.12,0.6337142857142857
flexible_load,2022,15.0,0.14,0.6274285714285714
flexible_load,2022,15.0,0.16,0.6211428571428571
flexible_load,2022,15.0,0.18,0.6148571428571428
flexible_load,2022,15.0,0.2,0.6085714285714285
flexible_load,2022,15.0,0.22,0.6022857142857143
flexible_load,2022,15.0,0.24,0.596
flexible_load,2022,15.0,0.26,0.5897142857142856
flexible_load,2022,15.0,0.28,0.5834285714285714
flexible_load,2022,15.0,0.3,0.5771428571428571
flexible_load,2022,15.0,0.32,0.5708571428571428
flexible_load,2022,15.0,0.34,0.5645714285714285
flexible_load,2022,15.0,0.36,0.5582857142857143
flexible_load,2022,15.0,0.38,0.5519999999999999
flexible_load,2022,15.0,0.4,0.5457142857142856
flexible_load,2022,15.0,0.42,0.5394285714285714
flexible_load,2022,15.0,0.44,0.5331428571428571
flexible_load,2022,15.0,0.46,0.5268571428571428
flexible_load,2022,15.0,0.48,0.5205714285714285
flexible_load,2022,15.0,0.5,0.5142857142857142
flexible_load,2022,15.0,0.52,0.5079999999999999
flexible_load,2022,15.0,0.54,0.5017142857142856
flexible_load,2022,15.0,0.56,0.49542857142857133
flexible_load,2022,15.0,0.58,0.4891428571428571
flexible_load,2022,15.0,0.6,0.48285714285714276
flexible_load,2022,15.0,0.62,0.47657142857142853
flexible_load,2022,15.0,0.64,0.4702857142857143
flexible_load,2022,15.0,0.66,0.46399999999999997
flexible_load,2022,15.0,0.68,0.45771428571428574
flexible_load,2022,15.0,0.7,0.4514285714285714
flexible_load,2022,15.0,0.72,0.4451428571428572
flexible_load,2022,15.0,0.74,0.43885714285714283
flexible_load,2022,15.0,0.76,0.4325714285714285
flexible_load,2022,15.0,0.78,0.42628571428571427
flexible_load,2022,15.0,0.8,0.4199999999999998
flexible_load,2022,15.0,0.82,0.4137142857142857
flexible_load,2022,15.0,0.84,0.40742857142857136
flexible_load,2022,15.0,0.86,0.401142857142857
flexible_load,2022,15.0,0.88,0.3948571428571428
flexible_load,2022,15.0,0.9,0.38857142857142846
flexible_load,2022,15.0,0.92,0.38228571428571423
flexible_load,2022,15.0,0.94,0.376
flexible_load,2022,15.0,0.96,0.36971428571428566
flexible_load,2022,15.0,0.98,0.36342857142857143
flexible_load,2022,15.0,1.0,0.3571428571428571
flexible_load,2022,15.0,1.1,0.3257142857142855
flexible_load,2022,15.0,1.2,0.29428571428571426
flexible_load,2022,15.0,1.3,0.2628571428571429
flexible_load,2022,15.0,1.4,0.23142857142857143
flexible_load,2022,15.0,1.5,0.19999999999999996
flexible_load,2022,15.0,1.6,0.16857142857142848
flexible_load,2022,15.0,1.7,0.13714285714285712
flexible_load,2022,15.0,1.8,0.10571428571428565
flexible_load,2022,15.0,1.9,0.07428571428571429
flexible_load,2022,15.0,2.0,0.042857142857142816
flexible_load,2022,15.0,2.1,0.011428571428571344
flexible_load,2022,15.0,2.2,-0.020000000000000018
flexible_load,2022,15.0,2.3,-0.05142857142857138
flexible_load,2022,15.0,2.4,-0.08285714285714274
flexible_load,2022,15.0,2.5,-0.11428571428571432
flexible_load,2022,15.0,2.6,-0.1457142857142859
flexible_load,2022,15.0,2.7,-0.17714285714285727
flexible_load,2022,15.0,2.8,-0.20857142857142863
flexible_load,2022,15.0,2.9,-0.24
flexible_load,2022,15.0,3.0,-0.2714285714285716
flexible_load,2022,15.0,3.1,-0.30285714285714294
flexible_load,2022,15.0,3.2,-0.3342857142857145
flexible_load,2022,15.0,3.3,-0.36571428571428566
flexible_load,2022,15.0,3.4,-0.39714285714285724
flexible_load,2022,15.0,3.5,-0.4285714285714286
flexible_load,2022,15.0,3.6,-0.4600000000000002
flexible_load,2022,15.0,3.7,-0.49142857142857155
flexible_load,2022,15.0,3.8,-0.5228571428571429
flexible_load,2022,15.0,3.9,-0.5542857142857145
flexible_load,2022,15.0,4.0,-0.5857142857142859
flexible_load,2022,15.0,4.1,-0.6171428571428572
flexible_load,2022,15.0,4.2,-0.6485714285714288
flexible_load,2022,15.0,4.3,-0.6800000000000002
flexible_load,2022,15.0,4.4,-0.7114285714285717
flexible_load,2022,15.0,4.5,-0.7428571428571431
flexible_load,2022,15.0,4.6,-0.7742857142857142
flexible_load,2022,15.0,4.7,-0.805714285714286
flexible_load,2022,15.0,4.8,-0.8371428571428572
flexible_load,2022,15.0,4.9,-0.8685714285714288
flexible_load,2022,15.0,5.0,-0.9000000000000001
flexible_load,2022,15.0,5.1,-0.9314285714285715
flexible_load,2022,15.0,5.2,-0.9628571428571431
flexible_load,2022,15.0,5.3,-0.9942857142857144
flexible_load,2022,15.0,5.4,-1.0257142857142862
flexible_load,2022,15.0,5.5,-1.0571428571428574
flexible_load,2022,15.0,5.6,-1.088571428571429
flexible_load,2022,15.0,5.7,-1.12
flexible_load,2022,15.0,5.8,-1.1514285714285717
flexible_load,2022,15.0,5.9,-1.1828571428571428
flexible_load,2022,15.0,6.0,-1.2142857142857144
flexible_load,2022,15.0,6.1,-1.2457142857142856
flexible_load,2022,15.0,6.2,-1.2771428571428571
flexible_load,2022,15.0,6.3,-1.3085714285714283
flexible_load,2022,15.0,6.4,-1.3400000000000007
flexible_load,2022,15.0,6.5,-1.3714285714285719
flexible_load,2022,15.0,6.6,-1.4028571428571426
flexible_load,2022,15.0,6.7,-1.4342857142857146
flexible_load,2022,15.0,6.8,-1.4657142857142862
flexible_load,2022,15.0,6.9,-1.4971428571428573
flexible_load,2022,15.0,7.0,-1.528571428571429
flexible_load,2022,15.0,7.1,-1.56
flexible_load,2022,15.0,7.2,-1.5914285714285716
flexible_load,2022,15.0,7.3,-1.6228571428571428
flexible_load,2022,15.0,7.4,-1.6542857142857144
flexible_load,2022,15.0,7.5,-1.6857142857142855
flexible_load,2022,15.0,7.6,-1.717142857142857
flexible_load,2022,15.0,7.7,-1.748571428571429
flexible_load,2022,15.0,7.8,-1.7800000000000007
flexible_load,2022,15.0,7.9,-1.8114285714285718
flexible_load,2022,15.0,8.0,-1.8428571428571434
premium_generator,2023,40.0,0.02,-0.5233501940948124
premium_generator,2023,40.0,0.04,0.0
premium_generator,2023,40.0,0.06,0.0
premium_generator,2023,40.0,0.08,0.0
premium_generator,2023,40.0,0.1,0.0
premium_generator,2023,40.0,0.12,0.0
premium_generator,2023,40.0,0.14,0.0
premium_generator,2023,40.0,0.16,0.0
premium_generator,2023,40.0,0.18,0.0
premium_generator,2023,40.0,0.2,0.0
premium_generator,2023,40.0,0.22,0.0
premium_generator,2023,40.0,0.24,0.0
premium_generator,2023,40.0,0.26,0.0
premium_generator,2023,40.0,0.28,0.0
premium_generator,2023,40.0,0.3,0.0
premium_generator,2023,40.0,0.32,0.0
premium_generator,2023,40.0,0.34,0.0
premium_generator,2023,40.0,0.36,0.0
premium_generator,2023,40.0,0.38,0.0
premium_generator,2023,40.0,0.4,0.0
premium_generator,2023,40.0,0.42,0.0
premium_generator,2023,40.0,0.44,0.0
premium_generator,2023,40.0,0.46,0.0
premium_generator,2023,40.0,0.48,0.0
premium_generator,2023,40.0,0.5,0.0
premium_generator,2023,40.0,0.52,0.0
premium_generator,2023,40.0,0.54,0.0
premium_generator,2023,40.0,0.56,0.0
premium_generator,2023,40.0,0.58,0.0
premium_generator,2023,40.0,0.6,0.0
premium_generator,2023,40.0,0.62,0.0
premium_generator,2023,40.0,0.64,0.0
premium_generator,2023,40.0,0.66,0.0
premium_generator,2023,40.0,0.68,0.0
premium_generator,2023,40.0,0.7,0.0
premium_generator,2023,40.0,0.72,0.0
premium_generator,2023,40.0,0.74,0.0
premium_generator,2023,40.0,0.76,0.0
premium_generator,2023,40.0,0.78,0.0
premium_generator,2023,40.0,0.8,0.0
premium_generator,2023,40.0,0.82,0.0
premium_generator,2023,40.0,0.84,0.0
premium_generator,2023,40.0,0.86,0.0
premium_generator,2023,40.0,0.88,0.0
premium_generator,2023,40.0,0.9,0.0
premium_generator,2023,40.0,0.92,0.0
premium_generator,2023,40.0,0.94,0.0
premium_generator,2023,40.0,0.96,0.0
premium_generator,2023,40.0,0.98,0.0
premium_generator,2023,40.0,1.0,0.0
premium_generator,2023,40.0,1.1,0.0
premium_generator,2023,40.0,1.2,0.0
premium_generator,2023,40.0,1.3,0.0
premium_generator,2023,40.0,1.4,0.0
premium_generator,2023,40.0,1.5,0.0
premium_generator,2023,40.0,1.6,0.0
premium_generator,2023,40.0,1.7,0.0
premium_generator,2023,40.0,1.8,0.0
premium_generator,2023,40.0,1.9,0.0
premium_generator,2023,40.0,2.0,0.0
premium_generator,2023,40.0,2.1,0.0
premium_generator,2023,40.0,2.2,0.0
premium_generator,2023,40.0,2.3,0.0
premium_generator,2023,40.0,2.4,0.0
premium_generator,2023,40.0,2.5,0.0
premium_generator,2023,40.0,2.6,0.0
premium_generator,2023,40.0,2.7,0.0
premium_generator,2023,40.0,2.8,0.0
premium_generator,2023,40.0,2.9,0.0
premium_generator,2023,40.0,3.0,0.0
premium_generator,2023,40.0,3.1,0.0
premium_generator,2023,40.0,3.2,0.0
premium_generator,2023,40.0,3.3,0.0
premium_generator,2023,40.0,3.4,0.0
premium_generator,2023,40.0,3.5,0.0
premium_generator,2023,40.0,3.6,0.0
premium_generator,2023,40.0,3.7,0.0
premium_generator,2023,40.0,3.8,0.0
premium_generator,2023,40.0,3.9,0.0
premium_generator,2023,40.0,4.0,0.0
premium_generator,2023,40.0,4.1,0.0
premium_generator,2023,40.0,4.2,0.0
premium_generator,2023,40.0,4.3,0.0
premium_generator,2023,40.0,4.4,0.0
premium_generator,2023,40.0,4.5,0.0
premium_generator,2023,40.0,4.6,0.0
premium_generator,2023,40.0,4.7,0.0
premium_generator,2023,40.0,4.8,0.0
premium_generator,2023,40.0,4.9,0.0
premium_generator,2023,40.0,5.0,0.0
premium_generator,2023,40.0,5.1,0.0
premium_generator,2023,40.0,5.2,0.0
premium_generator,2023,40.0,5.3,0.0
premium_generator,2023,40.0,5.4,0.0
premium_generator,2023,40.0,5.5,0.0
premium_generator,2023,40.0,5.6,0.0
premium_generator,2023,40.0,5.7,0.0
premium_generator,2023,40.0,5.8,0.0
premium_generator,2023,40.0,5.9,0.0
premium_generator,2023,40.0,6.0,0.0
premium_generator,2023,40.0,6.1,0.0
premium_generator,2023,40.0,6.2,0.0
premium_generator,2023,40.0,6.3,0.0
premium_generator,2023,40.0,6.4,0.0
premium_generator,2023,40.0,6.5,0.0
premium_generator,2023,40.0,6.6,0.0
premium_generator,2023,40.0,6.7,0.0
premium_generator,2023,40.0,6.8,0.0
premium_generator,2023,40.0,6.9,0.0
premium_generator,2023,40.0,7.0,0.0
premium_generator,2023,40.0,7.1,0.0
premium_generator,2023,40.0,7.2,0.0
premium_generator,2023,40.0,7.3,0.0
premium_generator,2023,40.0,7.4,0.0
premium_generator,2023,40.0,7.5,0.0
premium_generator,2023,40.0,7.6,0.0
premium_generator,2023,40.0,7.7,0.0
premium_generator,2023,40.0,7.8,0.0
premium_generator,2023,40.0,7.9,0.0
premium_generator,2023,40.0,8.0,0.0
premium_generator,2023,60.0,0.02,-0.5233501940948124
premium_generator,2023,60.0,0.04,0.0
premium_generator,2023,60.0,0.06,0.0
premium_generator,2023,60.0,0.08,0.0
premium_generator,2023,60.0,0.1,0.0
premium_generator,2023,60.0,0.12,0.0
premium_generator,2023,60.0,0.14,0.0
premium_generator,2023,60.0,0.16,0.0
premium_generator,2023,60.0,0.18,0.0
premium_generator,2023,60.0,0.2,0.0
premium_generator,2023,60.0,0.22,0.0
premium_generator,2023,60.0,0.24,0.0
premium_generator,2023,60.0,0.26,0.0
premium_generator,2023,60.0,0.28,0.0
premium_generator,2023,60.0,0.3,0.0
premium_generator,2023,60.0,0.32,0.0
premium_generator,2023,60.0,0.34,0.0
premium_generator,2023,60.0,0.36,0.0
premium_generator,2023,60.0,0.38,0.0
premium_generator,2023,60.0,0.4,0.0
premium_generator,2023,60.0,0.42,0.0
premium_generator,2023,60.0,0.44,0.0
premium_generator,2023,60.0,0.46,0.0
premium_generator,2023,60.0,0.48,0.0
premium_generator,2023,60.0,0.5,0.0
premium_generator,2023,60.0,0.52,0.0
premium_generator,2023,60.0,0.54,0.0
premium_generator,2023,60.0,0.56,0.0
premium_generator,2023,60.0,0.58,0.0
premium_generator,2023,60.0,0.6,0.0
premium_generator,2023,60.0,0.62,0.0
premium_generator,2023,60.0,0.64,0.0
premium_generator,2023,60.0,0.66,0.0
premium_generator,2023,60.0,0.68,0.0
premium_generator,2023,60.0,0.7,0.0
premium_generator,2023,60.0,0.72,0.0
premium_generator,2023,60.0,0.74,0.0
premium_generator,2023,60.0,0.76,0.0
premium_generator,2023,60.0,0.78,0.0
premium_generator,2023,60.0,0.8,0.0
premium_generator,2023,60.0,0.82,0.0
premium_generator,2023,60.0,0.84,0.0
premium_generator,2023,60.0,0.86,0.0
premium_generator,2023,60.0,0.88,0.0
premium_generator,2023,60.0,0.9,0.0
premium_generator,2023,60.0,0.92,0.0
premium_generator,2023,60.0,0.94,0.0
premium_generator,2023,60.0,0.96,0.0
premium_generator,2023,60.0,0.98,0.0
premium_generator,2023,60.0,1.0,0.0
premium_generator,2023,60.0,1.1,0.0
premium_generator,2023,60.0,1.2,0.0
premium_generator,2023,60.0,1.3,0.0
premium_generator,2023,60.0,1.4,0.0
premium_generator,2023,60.0,1.5,0.0
premium_generator,2023,60.0,1.6,0.0
premium_generator,2023,60.0,1.7,0.0
premium_generator,2023,60.0,1.8,0.0
premium_generator,2023,60.0,1.9,0.0
premium_generator,2023,60.0,2.0,0.0
premium_generator,2023,60.0,2.1,0.0
premium_generator,2023,60.0,2.2,0.0
premium_generator,2023,60.0,2.3,0.0
premium_generator,2023,60.0,2.4,0.0
premium_generator,2023,60.0,2.5,0.0
premium_generator,2023,60.0,2.6,0.0
premium_generator,2023,60.0,2.7,0.0
premium_generator,2023,60.0,2.8,0.0
premium_generator,2023,60.0,2.9,0.0
premium_generator,2023,60.0,3.0,0.0
premium_generator,2023,60.0,3.1,0.0
premium_generator,2023,60.0,3.2,0.0
premium_generator,2023,60.0,3.3,0.0
premium_generator,2023,60.0,3.4,0.0
premium_generator,2023,60.0,3.5,0.0
premium_generator,2023,60.0,3.6,0.0
premium_generator,2023,60.0,3.7,0.0
premium_generator,2023,60.0,3.8,0.0
premium_generator,2023,60.0,3.9,0.0
premium_generator,2023,60.0,4.0,0.0
premium_generator,2023,60.0,4.1,0.0
premium_generator,2023,60.0,4.2,0.0
premium_generator,2023,60.0,4.3,0.0
premium_generator,2023,60.0,4.4,0.0
premium_generator,2023,60.0,4.5,0.0
premium_generator,2023,60.0,4.6,0.0
premium_generator,2023,60.0,4.7,0.0
premium_generator,2023,60.0,4.8,0.0
premium_generator,2023,60.0,4.9,0.0
premium_generator,2023,60.0,5.0,0.0
premium_generator,2023,60.0,5.1,0.0
premium_generator,2023,60.0,5.2,0.0
premium_generator,2023,60.0,5.3,0.0
premium_generator,2023,60.0,5.4,0.0
premium_generator,2023,60.0,5.5,0.0
premium_generator,2023,60.0,5.6,0.0
premium_generator,2023,60.0,5.7,0.0
premium_generator,2023,60.0,5.8,0.0
premium_generator,2023,60.0,5.9,0.0
premium_generator,2023,60.0,6.0,0.0
premium_generator,2023,60.0,6.1,0.0
premium_generator,2023,60.0,6.2,0.0
premium_generator,2023,60.0,6.3,0.0
premium_generator,2023,60.0,6.4,0.0
premium_generator,2023,60.0,6.5,0.0
premium_generator,2023,60.0,6.6,0.0
premium_generator,2023,60.0,6.7,0.0
