family,task,test_year,n_days,mean_diff,gw_uncond_z,gw_uncond_p,gw_cond_W,gw_cond_p,boot5_lo,boot5_hi,boot10_lo,boot10_hi,boot20_lo,boot20_hi,boot10_excludes_zero,gw_uncond_bh05,gw_cond_bh05
infoset,y_day4,2021,365,0.008691389512279955,1.350523080572792,0.17684825530510695,1.8200249582396881,0.40251920091694626,-0.0027032651729612914,0.02069110315563127,-0.0010600738982042286,0.019993982624749825,-3.8854560797686566e-05,0.01884557561018737,False,False,False
infoset,y_day4,2022,365,-0.012403136782808195,-1.7316932566730787,0.08332819191743512,3.0246517160222135,0.2203967697734481,-0.028052122253194263,-0.0007774321410780767,-0.02751641015787436,-0.0006628249582592339,-0.027329141702432017,-0.0007391998709911994,True,False,False
infoset,y_day4,2023,365,0.004118466279226583,0.8724439019277838,0.3829662591820657,2.831965820093637,0.2426869567309111,-0.004154012442705719,0.01376210956336996,-0.004241816194588191,0.013400541302238793,-0.004548465533626315,0.013471790868067358,False,False,False
infoset,y_day4,2024,366,0.02623810189184484,2.1358852186147383,0.03268877070510756,7.933105711608329,0.01893860484424297,0.002921895800647193,0.04933959323073469,0.005141794093247082,0.047549715518379575,0.007988764981938058,0.044661759225347,True,False,False
infoset,y_day4,2025,365,0.00945137897779652,1.0035176403993078,0.31561116996060123,1.554408190521998,0.459689464214583,-0.008993652406179048,0.02902449270568409,-0.009382610551840398,0.02947374407459048,-0.009664081359173985,0.0297692815639372,False,False,False
forecast,y_neg,2021,365,0.008580318285727367,2.7812358168022384,0.005415238540511513,9.315097589719246,0.00948969510543936,0.003112447248094913,0.01524791689153248,0.0028506223152731163,0.015634413313625427,0.0023374785186940452,0.015810350180395238,True,True,True
forecast,y_neg,2022,365,0.003595261464682858,1.4314312028079408,0.15230667103875262,1.7778597512100291,0.411095440709752,-0.0005829717874859518,0.009456618983995394,-0.000588875664659729,0.009335465807291141,-0.00030404942937683544,0.008800515388581173,False,False,False
forecast,y_neg,2023,365,0.013069430025396298,2.4609096317981702,0.013858526782378533,17.95167149091987,0.00012642823216449438,0.003806032358718722,0.0242332376332117,0.003980339288096214,0.0235792155758967,0.004731488527567548,0.022278214717821487,True,True,True
forecast,y_neg,2024,366,0.012390668253202165,3.044775058979414,0.002328543955012252,16.55148975317981,0.0002546183306507726,0.004672006790113134,0.020769648984424145,0.003908366079047905,0.021292009669994654,0.0031268676029293768,0.022264023313522816,True,True,True
forecast,y_neg,2025,365,0.018271661125056207,3.409663331226608,0.0006504311790505035,34.28937514551069,3.582257438845187e-08,0.007938688412380712,0.02897299622404478,0.00702053620050708,0.030928431011767697,0.006891295552434626,0.03148307041391087,True,True,True
forecast,y_run3,2021,365,0.0074369147389599,2.684507043084092,0.007263685286753807,7.850828634490489,0.019733959057950515,0.0026763588366861273,0.01336627182688991,0.0023667031987592217,0.013619027552160795,0.0020861361342770445,0.013829783341078202,True,True,True
